Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Hardness,0,83,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Magnesium,7439-95-4,9.11,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Nitrate,14797-55-8,4.81,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Organic Carbon,7440-44-0,4.4,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Total Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Pheophytin a,0,1.34,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Potassium,9/7/7440,2.71,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Sodium,7440-23-5,37.8,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Total Dissolved Solids,0,207,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Total Suspended Solids,0,11,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Volatile Suspended Solids,0,3,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1219B1141,12/4/2019 11:35,Dissolved Sulfate,14808-79-8,39,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Total Alkalinity,471-34-1,105,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Boron,7440-42-8,0.4,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Bromide,24959-67-9,0.27,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Calcium,7440-70-2,36,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Chloride,16887-00-6,90,15,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Chlorophyll a,479-61-8,2.56,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Specific Conductance,0,699,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Hardness,0,170,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Magnesium,7439-95-4,19,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Nitrate,14797-55-8,7.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Organic Carbon,7440-44-0,3.6,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Total Organic Carbon,7440-44-0,3.8,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Pheophytin a,0,0.58,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Potassium,9/7/7440,3.5,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Sodium,7440-23-5,85.5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Total Dissolved Solids,0,397,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0120B0003,1/2/2020 13:00,Dissolved Sulfate,14808-79-8,85,15,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Chlorophyll a,479-61-8,3.23,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Dissolved Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Total Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Pheophytin a,0,1.7,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Total Suspended Solids,0,5,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0220B0159,2/19/2020 11:30,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Chlorophyll a,479-61-8,1.11,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Dissolved Organic Carbon,7440-44-0,3.5,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Total Organic Carbon,7440-44-0,3.6,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Pheophytin a,0,1.55,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0320B0297,3/18/2020 11:26,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Total Alkalinity,471-34-1,60,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Boron,7440-42-8,0.2,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Bromide,24959-67-9,0.13,0.05,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Calcium,7440-70-2,16.5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Chloride,16887-00-6,46,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Chlorophyll a,479-61-8,1.49,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Specific Conductance,0,372,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Hardness,0,81,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Magnesium,7439-95-4,10,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Nitrate,14797-55-8,2.96,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Total Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Pheophytin a,0,4.26,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Potassium,9/7/7440,1.75,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Sodium,7440-23-5,40,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Total Dissolved Solids,0,208,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Total Suspended Solids,0,14,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0420B0396,4/21/2020 9:48,Dissolved Sulfate,14808-79-8,43,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Chlorophyll a,479-61-8,0.73,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Specific Conductance,0,391,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Dissolved Organic Carbon,7440-44-0,2.7,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Total Organic Carbon,7440-44-0,2.7,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Pheophytin a,0,0.71,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Total Suspended Solids,0,10.3,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0520B0474,5/12/2020 9:46,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Chlorophyll a,479-61-8,1.39,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Dissolved Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Dissolved Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Total Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Total Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Pheophytin a,0,1.18,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Total Suspended Solids,0,8,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0620B0613,6/16/2020 9:30,Volatile Suspended Solids,0,1.5,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Chlorophyll a,479-61-8,1.8,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Dissolved Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Total Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Pheophytin a,0,1.45,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Total Suspended Solids,0,8.8,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0667,7/7/2020 10:20,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Total Alkalinity,471-34-1,53,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Boron,7440-42-8,0.126,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Bromide,24959-67-9,0.1,0.05,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Calcium,7440-70-2,14.1,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Chloride,16887-00-6,36,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Chlorophyll a,479-61-8,3.14,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Specific Conductance,0,298,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Hardness,0,66,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Magnesium,7439-95-4,7,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Nitrate,14797-55-8,3.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Organic Carbon,7440-44-0,2.7,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Total Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Pheophytin a,0,1.97,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Potassium,9/7/7440,2.1,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Sodium,7440-23-5,29,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Total Dissolved Solids,0,176,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Total Suspended Solids,0,10.6,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0720B0721,7/28/2020 10:59,Dissolved Sulfate,14808-79-8,28,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Total Alkalinity,471-34-1,110,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Boron,7440-42-8,0.2,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Bromide,24959-67-9,0.31,0.05,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Calcium,7440-70-2,33,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Chloride,16887-00-6,99,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Chlorophyll a,479-61-8,50.13,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Specific Conductance,0,673,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Hardness,0,153,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Magnesium,7439-95-4,17,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Nitrate,14797-55-8,4.9,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Total Organic Carbon,7440-44-0,4,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Total Organic Carbon,7440-44-0,4,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Pheophytin a,0,2.28,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Potassium,9/7/7440,3.2,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Sodium,7440-23-5,71,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Total Dissolved Solids,0,373,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Total Suspended Solids,0,14.8,2.5,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Volatile Suspended Solids,0,7,2.5,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0820B0803,8/26/2020 9:58,Dissolved Sulfate,14808-79-8,61,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0920B0850,9/16/2020 12:55,Total Alkalinity,471-34-1,118,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
